# PATH  Rmax= 9.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 -----------------------------------------------------------------------
  pathindex     sig2   amp ratio    deg    nlegs  r effective
      289     0.00000     0.5067E+01     2.000     4   4.9436
      290     0.00000     0.2882E+01     2.000     3   4.9486
      291     0.00000     0.4531E+01     2.000     4   4.9500
      292     0.00000     0.1502E+02     2.000     5   4.9495
      293     0.00000     0.1597E+02     2.000     5   4.9506
      294     0.00000     0.1856E+02     2.000     5   4.9526
      296     0.00000     0.8380E+01     2.000     4   4.9540
      297     0.00000     0.5473E+01     2.000     4   4.9552
      298     0.00000     0.9338E+01     2.000     5   4.9550
      299     0.00000     0.1455E+02     2.000     5   4.9569
      300     0.00000     0.9053E+01     2.000     5   4.9572
      301     0.00000     0.6667E+01     2.000     5   4.9580
      302     0.00000     0.4991E+01     2.000     4   4.9612
      303     0.00000     0.7561E+01     2.000     5   4.9646
      304     0.00000     0.3245E+01     2.000     3   4.9682
      305     0.00000     0.1339E+02     2.000     5   4.9708
      306     0.00000     0.1814E+02     2.000     5   4.9750
      307     0.00000     0.8021E+01     2.000     5   4.9772
      310     0.00000     0.7356E+01     2.000     5   4.9863
      311     0.00000     0.5095E+01     2.000     5   4.9893
      312     0.00000     0.8103E+01     2.000     4   4.9925
      313     0.00000     0.3878E+01     2.000     5   4.9925
      314     0.00000     0.6148E+01     2.000     3   4.9942
      315     0.00000     0.9634E+01     2.000     5   4.9943
      316     0.00000     0.1956E+02     2.000     5   5.0000
      317     0.00000     0.8867E+01     2.000     5   5.0022
      318     0.00000     0.3307E+01     2.000     4   5.0038
      319     0.00000     0.7327E+01     2.000     5   5.0054
      321     0.00000     0.4842E+01     1.000     4   5.0090
      322     0.00000     0.1177E+02     2.000     5   5.0099
      323     0.00000     0.7478E+01     2.000     5   5.0132
      324     0.00000     0.1194E+02     2.000     5   5.0131
      325     0.00000     0.4568E+01     2.000     3   5.0180
      326     0.00000     0.6946E+01     2.000     3   5.0205
      327     0.00000     0.4701E+01     2.000     4   5.0202
      328     0.00000     0.4679E+01     2.000     4   5.0209
      329     0.00000     0.2756E+02     2.000     5   5.0211
      330     0.00000     0.2755E+02     2.000     5   5.0265
      331     0.00000     0.6153E+01     2.000     3   5.0342
      332     0.00000     0.7788E+01     2.000     3   5.0345
      333     0.00000     0.8355E+01     2.000     5   5.0358
      334     0.00000     0.5891E+01     2.000     3   5.0365
      335     0.00000     0.7933E+01     2.000     4   5.0368
      336     0.00000     0.3881E+01     1.000     4   5.0496
      337     0.00000     0.1228E+02     2.000     4   5.0493
      338     0.00000     0.4864E+01     1.000     4   5.0506
      339     0.00000     0.3682E+01     1.000     4   5.0505
      340     0.00000     0.4700E+01     2.000     3   5.0518
      341     0.00000     0.7058E+01     2.000     5   5.0529
      342     0.00000     0.3262E+01     2.000     4   5.0553
      343     0.00000     0.4560E+01     1.000     4   5.0567
