# PATH  Rmax= 9.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 -----------------------------------------------------------------------
  pathindex     sig2   amp ratio    deg    nlegs  r effective
      284     0.00000     0.1275E+02     2.000     5   4.9761
      285     0.00000     0.3157E+02     2.000     5   4.9758
      286     0.00000     0.8583E+01     2.000     5   4.9772
      287     0.00000     0.2995E+01     2.000     4   4.9785
      288     0.00000     0.3739E+01     2.000     3   4.9802
      289     0.00000     0.3835E+01     2.000     5   4.9798
      291     0.00000     0.5381E+01     2.000     4   4.9826
      292     0.00000     0.7726E+01     2.000     4   4.9838
      293     0.00000     0.8109E+01     2.000     5   4.9848
      294     0.00000     0.5881E+01     2.000     6   4.9849
      295     0.00000     0.8982E+01     2.000     4   4.9909
      296     0.00000     0.3932E+01     2.000     3   4.9925
      297     0.00000     0.8220E+01     2.000     4   4.9971
      298     0.00000     0.1409E+02     2.000     5   4.9971
      299     0.00000     0.9257E+01     2.000     4   4.9984
      300     0.00000     0.4628E+01     2.000     4   5.0025
      301     0.00000     0.7506E+01     2.000     5   5.0021
      303     0.00000     0.4382E+01     2.000     5   5.0047
      304     0.00000     0.1445E+02     2.000     5   5.0060
      305     0.00000     0.8204E+01     2.000     5   5.0084
      306     0.00000     0.1746E+02     2.000     5   5.0092
      307     0.00000     0.1029E+02     2.000     4   5.0148
      308     0.00000     0.1042E+02     2.000     5   5.0143
      309     0.00000     0.8101E+01     2.000     4   5.0170
      310     0.00000     0.1592E+02     2.000     5   5.0180
      311     0.00000     0.1144E+02     2.000     5   5.0228
      312     0.00000     0.1034E+02     2.000     4   5.0265
      313     0.00000     0.1029E+02     2.000     5   5.0271
      314     0.00000     0.6250E+01     2.000     5   5.0295
      315     0.00000     0.7915E+01     2.000     5   5.0325
      316     0.00000     0.1827E+02     2.000     5   5.0354
      317     0.00000     0.1786E+02     2.000     5   5.0379
      318     0.00000     0.1519E+02     2.000     5   5.0405
      319     0.00000     0.5765E+01     2.000     3   5.0414
      320     0.00000     0.5084E+01     2.000     4   5.0448
      322     0.00000     0.1359E+02     2.000     5   5.0454
      323     0.00000     0.7694E+01     2.000     5   5.0456
      324     0.00000     0.7057E+01     1.000     4   5.0478
      325     0.00000     0.1246E+02     2.000     5   5.0473
      326     0.00000     0.9446E+01     2.000     5   5.0487
      327     0.00000     0.1417E+02     2.000     5   5.0545
      329     0.00000     0.9138E+01     2.000     3   5.0597
      330     0.00000     0.1403E+02     2.000     5   5.0594
      331     0.00000     0.3943E+01     2.000     3   5.0606
      332     0.00000     0.4799E+01     2.000     4   5.0607
      333     0.00000     0.7012E+01     2.000     5   5.0608
      334     0.00000     0.3085E+01     2.000     4   5.0612
      335     0.00000     0.3882E+01     1.000     4   5.0620
      336     0.00000     0.5701E+01     2.000     3   5.0645
      337     0.00000     0.4830E+01     2.000     3   5.0665
      338     0.00000     0.7739E+01     2.000     5   5.0665
      339     0.00000     0.6169E+01     2.000     4   5.0674
      340     0.00000     0.5416E+01     2.000     4   5.0677
      342     0.00000     0.7444E+01     2.000     5   5.0698
      343     0.00000     0.8538E+01     2.000     5   5.0730
      344     0.00000     0.4439E+01     1.000     4   5.0758
      345     0.00000     0.1711E+02     2.000     5   5.0820
      346     0.00000     0.3733E+01     2.000     4   5.0859
      347     0.00000     0.6875E+01     2.000     3   5.0961
      348     0.00000     0.7096E+01     2.000     4   5.1009
      349     0.00000     0.3571E+01     2.000     4   5.1016
      350     0.00000     0.1853E+02     2.000     5   5.1015
      351     0.00000     0.6931E+01     2.000     5   5.1096
      352     0.00000     0.1132E+02     2.000     5   5.1094
      353     0.00000     0.2241E+02     2.000     5   5.1102
      354     0.00000     0.2734E+02     2.000     5   5.1192
      355     0.00000     0.2886E+01     2.000     4   5.1216
      356     0.00000     0.5668E+01     2.000     3   5.1225
      357     0.00000     0.7059E+01     2.000     4   5.1255
      358     0.00000     0.3836E+01     1.000     4   5.1261
      359     0.00000     0.3258E+01     1.000     4   5.1261
      360     0.00000     0.8038E+01     2.000     5   5.1273
      361     0.00000     0.1055E+02     2.000     4   5.1305
      362     0.00000     0.4460E+01     1.000     4   5.1304
      363     0.00000     0.4371E+01     2.000     3   5.1312
      364     0.00000     0.1042E+02     2.000     4   5.1323
      365     0.00000     0.3449E+01     2.000     4   5.1333
      366     0.00000     0.4484E+01     1.000     4   5.1393
      367     0.00000     0.8525E+01     2.000     4   5.1421
      368     0.00000     0.2075E+02     2.000     5   5.1441
      369     0.00000     0.8001E+01     2.000     4   5.1507
      370     0.00000     0.3026E+01     2.000     3   5.1517
      371     0.00000     0.8764E+01     2.000     5   5.1549
      372     0.00000     0.8272E+01     2.000     5   5.1549
      373     0.00000     0.8852E+01     2.000     4   5.1556
      374     0.00000     0.7641E+01     2.000     5   5.1557
      375     0.00000     0.7351E+01     2.000     3   5.1579
      376     0.00000     0.4464E+01     2.000     3   5.1649
      377     0.00000     0.1624E+02     2.000     5   5.1667
      378     0.00000     0.7470E+01     2.000     4   5.1681
      380     0.00000     0.1021E+02     2.000     5   5.1701
      381     0.00000     0.9839E+01     2.000     5   5.1701
      382     0.00000     0.3916E+01     2.000     4   5.1742
      383     0.00000     0.1164E+02     2.000     4   5.1746
      384     0.00000     0.3562E+02     2.000     6   5.1802
      386     0.00000     0.2145E+02     2.000     6   5.1808
      387     0.00000     0.6857E+01     2.000     4   5.1816
      388     0.00000     0.2764E+01     2.000     4   5.1816
      389     0.00000     0.1756E+02     2.000     6   5.1826
      390     0.00000     0.1220E+02     2.000     4   5.1833
      391     0.00000     0.6281E+01     1.000     4   5.1852
      392     0.00000     0.1161E+02     2.000     4   5.1860
      393     0.00000     0.2673E+01     2.000     4   5.1866
      394     0.00000     0.4187E+01     2.000     6   5.1882
      395     0.00000     0.2224E+02     2.000     5   5.1896
      396     0.00000     0.3174E+01     2.000     4   5.1919
      397     0.00000     0.1491E+02     2.000     5   5.1918
      398     0.00000     0.6577E+01     2.000     4   5.1923
      399     0.00000     0.1823E+02     2.000     5   5.1971
      400     0.00000     0.2110E+02     2.000     5   5.1983
      401     0.00000     0.7595E+01     2.000     4   5.1990
      402     0.00000     0.1883E+02     2.000     5   5.2027
      403     0.00000     0.3032E+01     2.000     5   5.2086
      404     0.00000     0.3172E+01     2.000     4   5.2097
      405     0.00000     0.7572E+01     1.000     4   5.2100
      406     0.00000     0.2572E+02     2.000     6   5.2102
      407     0.00000     0.7562E+01     2.000     4   5.2124
      408     0.00000     0.1380E+02     2.000     6   5.2130
      409     0.00000     0.7669E+01     2.000     4   5.2153
      410     0.00000     0.3985E+02     2.000     6   5.2153
      411     0.00000     0.9189E+01     2.000     4   5.2170
      412     0.00000     0.3512E+02     2.000     6   5.2167
      413     0.00000     0.5014E+01     2.000     3   5.2180
      414     0.00000     0.5731E+01     2.000     5   5.2206
      415     0.00000     0.2097E+02     2.000     6   5.2204
      416     0.00000     0.7679E+01     2.000     3   5.2209
      417     0.00000     0.2047E+02     2.000     5   5.2213
      418     0.00000     0.2925E+01     1.000     4   5.2239
