# PATH  Rmax= 9.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 -----------------------------------------------------------------------
  pathindex     sig2   amp ratio    deg    nlegs  r effective
      526     0.00000     0.8642E+01     2.000     5   5.3538
      527     0.00000     0.3927E+01     2.000     6   5.3545
      528     0.00000     0.3779E+01     2.000     6   5.3544
      530     0.00000     0.1743E+02     2.000     5   5.3559
      531     0.00000     0.1815E+02     2.000     5   5.3566
      532     0.00000     0.1359E+02     2.000     5   5.3571
      533     0.00000     0.1789E+02     2.000     5   5.3569
      534     0.00000     0.2938E+02     2.000     5   5.3576
      535     0.00000     0.2122E+02     2.000     5   5.3598
      536     0.00000     0.1053E+02     2.000     4   5.3603
      537     0.00000     0.1746E+02     2.000     5   5.3609
      538     0.00000     0.4777E+01     2.000     4   5.3617
      539     0.00000     0.2000E+02     2.000     6   5.3622
      540     0.00000     0.1388E+02     2.000     4   5.3631
      541     0.00000     0.8256E+01     2.000     5   5.3635
      542     0.00000     0.8063E+01     2.000     5   5.3635
      543     0.00000     0.2574E+02     1.000     6   5.3641
      544     0.00000     0.1384E+02     2.000     6   5.3638
      545     0.00000     0.6047E+01     2.000     4   5.3658
      546     0.00000     0.6504E+01     2.000     6   5.3656
